Balls Bowled,Wickets Lost: 0,Wickets Lost: 1,Wickets Lost: 2,Wickets Lost: 3,Wickets Lost: 4,Wickets Lost: 5,Wickets Lost: 6,Wickets Lost: 7,Wickets Lost: 8,Wickets Lost: 9
89,50.815427850671256,43.46358137716772,40.45334239082954,37.13534773095283,33.462599210032316,29.3790258649921,24.817712472676416,19.699093877537738,13.929599511407197,7.401955605544575
90,49.62028729569549,42.462836339198155,39.5442634050022,36.32391555729817,32.75497656992983,28.7813577161525,24.33577493292804,19.33769501295676,13.691574507221045,7.286505556195534
91,48.401003299988886,41.44057072313818,38.614286961527746,35.492449026759054,32.02848509618578,28.16636704831847,23.838539053466317,18.96361676485673,13.444216362210945,7.165925219649267
92,47.157088133695844,40.39632173850293,37.662932679995976,34.64045348868099,31.282621649326074,27.533551794138923,23.32551921285966,18.57641428743934,13.187159116851177,7.039986619851417
93,45.88804421416406,39.32961664270347,36.68970913724965,33.76742207942598,30.516869673608543,26.882395334590182,22.796214374397508,18.175627127855357,12.920022462065655,6.908451650109836
94,44.59336390690494,38.239972527031206,35.6941136135393,32.872835420832516,29.73069883927673,26.21236607721747,22.250107596756806,17.760778678644,12.642411176571153,6.771071622916503
95,43.27252932253293,37.12689609803999,34.67563183284276,31.95616131123052,28.9235646752743,25.52291702215235,21.68666552913543,17.33137561096163,12.353914542158385,6.627586799764762
96,41.925012109602925,35.98988345422698,33.63373769721524,31.016854408827378,28.094908192165754,24.813485315551837,21.10533789035941,16.886907287925695,12.054105736045775,6.477725900072889
97,40.550273243262616,34.82841985791101,32.56789301503291,30.054355907276733,27.24415549500234,24.083491790094662,20.50555693145523,16.42684515737635,11.742541199406965,6.321205588285577
98,39.14776280963536,33.64197950220545,31.477547222989326,29.06809320323708,26.370717385864857,23.332340492159403,19.886736881162363,15.950642123333601,11.418759981137827,6.157729938183595
99,37.716919785847345,32.43002527297983,30.362137101701336,28.057479555722292,25.473988955808405,22.55941819529868,19.248273373844427,15.457731895402567,11.08228305589207,5.986989873388808
100,36.25717181561085,31.19200850570261,29.22108648477745,27.021913737041515,24.5533491659261,21.764093899612035,18.58954285924039,14.947528315353098,10.732612615376492,5.8086625830067735
101,34.76793498027427,29.927368737054834,28.053805961198446,25.96077967512069,23.608160417241994,20.945718316608996,17.909901993479185,14.419424660073068,10.369231331857414,5.6224109113020715
102,33.24861356524667,28.635533451202555,26.859692570856375,24.873446086992967,22.637768109134996,20.103623339141528,17.20868701076308,13.87279292006629,9.9916015927886,5.427882720252457
103,31.69859982170417,27.315917820612782,25.638129493094873,23.759266103239966,21.64150018598821,19.23712149597339,16.485213075106138,13.306983052637147,9.599164705428402,5.2247102237766585
104,30.117273723482214,25.967924441295864,24.3884857280897,22.61757688316041,20.618666671749587,18.345505390540932,15.738773611494663,12.721322208873826,9.191340070269318,5.012509292377054
105,28.504002719056903,24.59094306235438,23.110115770905068,21.447699220437265,19.568559192081597,17.42804712344722,14.968639615816354,12.115113933510868,8.767524322057088,4.790878726882559
106,26.85814147851589,23.18435030971609,21.802359278057317,20.248937139068776,18.49045048376897,16.483997698218033,14.174058942884319,11.487637336719557,8.327090437128518,4.559399499918614
107,25.179031635417847,21.747509403925843,20.46454072641368,19.020577479322853,17.38359389104477,15.512586409834578,13.354255571860488,10.838146236841279,7.8693868057473315,4.317633963670154
