Balls Bowled,Wickets Lost: 0,Wickets Lost: 1,Wickets Lost: 2,Wickets Lost: 3,Wickets Lost: 4,Wickets Lost: 5,Wickets Lost: 6,Wickets Lost: 7,Wickets Lost: 8,Wickets Lost: 9
102,21.094751358032227,21.094751358032227,20.803382873535156,20.803382873535156,20.803382873535156,20.803382873535156,20.803382873535156,19.705516815185547,13.967694282531738,9.199908256530762
103,20.470504760742188,20.470504760742188,19.978200912475586,19.978200912475586,19.978200912475586,19.978200912475586,19.978200912475586,19.1151065826416,13.822680473327637,9.003710746765137
104,19.850894927978516,19.848495483398438,19.14670181274414,19.14670181274414,19.14670181274414,19.14670181274414,19.14670181274414,18.51727294921875,13.616119384765625,8.815619468688965
105,19.245113372802734,18.86937713623047,18.190990447998047,18.190990447998047,18.190990447998047,18.190990447998047,18.190990447998047,17.81993865966797,13.265645980834961,8.580368995666504
106,18.639331817626953,17.89967155456543,17.236331939697266,17.236331939697266,17.236331939697266,17.236331939697266,17.236331939697266,17.068819046020508,12.823930740356445,8.333974838256836
107,18.03354835510254,16.934736251831055,16.282703399658203,16.282703399658203,16.282703399658203,16.282703399658203,16.282703399658203,16.185056686401367,12.385485649108887,8.092598915100098
108,17.427772521972656,15.98922348022461,15.303689002990723,15.303689002990723,15.303689002990723,15.303689002990723,15.303689002990723,15.302704811096191,11.950296401977539,7.873612880706787
109,16.82634925842285,15.046547889709473,14.30400562286377,14.30400562286377,14.30400562286377,14.30400562286377,14.30400562286377,14.30400562286377,11.50989055633545,7.513885021209717
110,16.236238479614258,14.109752655029297,13.31135082244873,13.31135082244873,13.31135082244873,13.31135082244873,13.31135082244873,13.31135082244873,11.071995735168457,7.149295330047607
111,15.648761749267578,13.164124488830566,12.327194213867188,12.327194213867188,12.327194213867188,12.327194213867188,12.327194213867188,12.327194213867188,10.571396827697754,6.786886215209961
112,15.06624698638916,12.218884468078613,11.37067985534668,11.37067985534668,11.37067985534668,11.326035499572754,11.326035499572754,11.326035499572754,10.031185150146484,6.426624774932861
113,14.483736991882324,11.280393600463867,10.415058135986328,10.415058135986328,10.415058135986328,10.293845176696777,10.293845176696777,10.293845176696777,9.418130874633789,6.077281475067139
114,13.901219367980957,10.34418773651123,9.463631629943848,9.463631629943848,9.463631629943848,9.282809257507324,9.282809257507324,9.282809257507324,8.828925132751465,5.722928047180176
115,13.318703651428223,9.408353805541992,8.533324241638184,8.533324241638184,8.533324241638184,8.28600025177002,8.28600025177002,8.28600025177002,8.200286865234375,5.375329971313477
116,12.736196517944336,8.472868919372559,7.6182966232299805,7.6182966232299805,7.6182966232299805,7.486446857452393,7.486446857452393,7.486446857452393,7.485856533050537,5.02741813659668
117,12.171123504638672,7.541349411010742,6.7040324211120605,6.7040324211120605,6.675049304962158,6.675049304962158,6.675049304962158,6.675049304962158,6.675049304962158,4.514643669128418
118,11.654277801513672,6.6385955810546875,5.790552616119385,5.790552616119385,5.790552616119385,5.790552616119385,5.790552616119385,5.790552616119385,5.790552616119385,3.9934632778167725
119,11.137430191040039,5.794138431549072,4.9376749992370605,4.9376749992370605,4.9376749992370605,4.9376749992370605,4.9376749992370605,4.9376749992370605,4.9376749992370605,3.4739787578582764
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
